dataset_id,task_name,agent,model,reward,success,duration_seconds,input_tokens,output_tokens,cache_tokens,cost_cents,trial_name,trial_id,has_steps,step_count,agent_step_count,tool_call_count,shell_tool_calls,read_tool_calls,edit_tool_calls,plan_tool_calls,other_tool_calls,first_tool_step,first_shell_step,first_read_step,first_edit_step,first_plan_step,pre_edit_tool_calls,category_switch_rate,longest_same_category_run,repeated_tool_command_rate,tool_category_entropy,command_intent_entropy,intent_switch_rate,failed_tool_call_count,failure_rate,first_failure_step,post_failure_tool_calls,post_failure_intent_entropy,inspect_intent_calls,search_intent_calls,read_intent_calls,edit_intent_calls,test_intent_calls,build_intent_calls,dependency_intent_calls,run_intent_calls,plan_intent_calls,finish_intent_calls,control_intent_calls,other_intent_calls
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,forge,gemini-3.1-pro-preview@Google,1.0,True,970.002,,,,0.0,custom-memory-heap-crash__4GpddjL,d899251a-3151-4617-8e91-7f2bc8e9ae07,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,forge,gemini-3.1-pro-preview@Google,1.0,True,141.243,,,,0.0,custom-memory-heap-crash__EoUW7Ax,8bc588c3-9da4-4eeb-9fbd-2654a1845e1a,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,forge,gemini-3.1-pro-preview@Google,1.0,True,132.878,,,,0.0,custom-memory-heap-crash__XRg48gC,d1d4c425-07c3-4c12-b9aa-f47a2c167013,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,forge,gemini-3.1-pro-preview@Google,1.0,True,142.026,,,,0.0,custom-memory-heap-crash__aqHcVmb,d43d46f0-395a-48cc-8105-753c21175f46,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,forge,gemini-3.1-pro-preview@Google,1.0,True,1300.991,,,,0.0,custom-memory-heap-crash__hSTRwju,148620bf-bdd0-4701-96ff-6968917bd412,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-flash@gemini,0.0,False,367.17498779296875,64815.0,66496.0,,17.042112350463867,custom-memory-heap-crash__25nxThs,,True,8,7,7,4,3,0,0,0,1.0,1.0,5.0,,,,0.16666666666666666,4,0.2857142857142857,0.9852281360342515,1.5566567074628228,0.3333333333333333,2,0.2857142857142857,1.0,6,1.4591479170272448,0,0,3,0,0,2,0,0,0,0,0,2
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-flash@gemini,0.0,False,176.7729949951172,357224.0,10977.0,,4.802096843719482,custom-memory-heap-crash__Cj3crx8,,True,21,20,19,12,3,4,0,0,1.0,4.0,1.0,8.0,,7.0,0.5,4,0.6842105263157895,1.3124308023479359,1.9440097497163569,0.8888888888888888,6,0.3157894736842105,4.0,15,1.5655962303576019,0,0,3,4,0,6,0,0,0,0,0,6
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-flash@gemini,0.0,False,521.3289794921875,239189.0,74539.0,,22.366975784301758,custom-memory-heap-crash__Lr9NB5n,,True,11,10,17,11,3,3,0,0,1.0,2.0,1.0,5.0,,9.0,0.375,6,0.5294117647058824,1.2896085583481507,1.9015064025015058,0.6875,10,0.5882352941176471,2.0,13,1.4572659136233872,0,0,3,3,0,4,0,0,0,0,0,7
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-flash@gemini,0.0,False,330.8190002441406,51820.0,66596.0,,17.434019088745117,custom-memory-heap-crash__MYBzZHs,,True,6,5,7,5,2,0,0,0,1.0,2.0,1.0,,,,0.16666666666666666,5,0.14285714285714285,0.863120568566631,1.5566567074628228,0.6666666666666666,4,0.5714285714285714,2.0,4,0.8112781244591328,0,0,2,0,0,2,0,0,0,0,0,3
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-flash@gemini,0.0,False,401.5150146484375,54929.0,4661.0,,1.6426969766616821,custom-memory-heap-crash__PcdhP7B,,True,7,5,4,3,1,0,0,0,1.0,3.0,1.0,,,,0.3333333333333333,3,0.0,0.8112781244591328,1.5,0.6666666666666666,1,0.25,3.0,2,0.0,0,0,1,0,0,1,0,0,0,0,0,2
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-pro@gemini,1.0,True,354.10699462890625,758340.0,22846.0,,44.277137756347656,custom-memory-heap-crash__XZcZpsp,,True,35,33,32,24,2,6,0,0,1.0,3.0,1.0,8.0,,6.0,0.41935483870967744,6,0.53125,1.014097655573916,2.2235082711099534,0.8387096774193549,12,0.375,3.0,30,2.188106501963945,2,1,3,6,0,9,0,0,0,0,0,11
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-pro@gemini,0.0,False,311.81298828125,539563.0,20471.0,,37.7431755065918,custom-memory-heap-crash__dS87T2a,,True,29,27,26,16,1,9,0,0,1.0,3.0,1.0,7.0,,5.0,0.76,4,0.6153846153846154,1.141619525334138,1.5700578392573046,0.92,3,0.11538461538461539,3.0,24,1.4056390622295665,0,0,1,9,0,13,0,0,0,0,0,3
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-pro@gemini,0.0,False,537.677978515625,267722.0,67824.0,,79.20954895019531,custom-memory-heap-crash__eF2t4mu,,True,21,19,18,11,3,4,0,0,1.0,3.0,1.0,8.0,,6.0,0.47058823529411764,5,0.4444444444444444,1.3472230399326601,1.925126559410829,0.7647058823529411,4,0.2222222222222222,3.0,16,1.8496017527145814,0,0,3,4,0,4,0,0,0,0,0,7
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-pro@gemini,0.0,False,2064.93896484375,,,,0.0,custom-memory-heap-crash__hpnQDmS,d6b6eb37-a731-4165-8344-d8237c15c9b6,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-2.5-pro@gemini,1.0,True,290.0039978027344,530957.0,17401.0,,35.49203872680664,custom-memory-heap-crash__yBdETxK,,True,30,28,27,19,1,7,0,0,1.0,3.0,1.0,5.0,,3.0,0.4230769230769231,7,0.5925925925925926,1.0377724203178629,1.7527152789797047,0.7692307692307693,10,0.37037037037037035,3.0,25,1.582683189255492,0,0,1,8,0,9,0,0,0,0,0,9
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@Google,1.0,True,665.885,446037.0,15411.0,226945.0,15.5779,custom-memory-heap-crash__T6veLyM,37a63ff3-4585-4381-b139-2874723c7bca,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@Google,1.0,True,895.765,675953.0,16823.0,453573.0,16.1659,custom-memory-heap-crash__bbNqyXt,61788fb6-b6ad-4cde-a693-c678bc81c216,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@Google,1.0,True,895.029,342438.0,17663.0,170544.0,13.8936,custom-memory-heap-crash__haaWaJB,95d1268e-213d-4a7b-ab72-158de2cf0167,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@Google,1.0,True,1244.024,466038.0,17832.0,284010.0,14.451,custom-memory-heap-crash__qMoejGJ,279d46b9-061b-4e88-939d-e4c8b866090c,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@Google,1.0,True,575.976,373510.0,15996.0,219034.0,12.5226,custom-memory-heap-crash__tD9uozr,3fb8eeb0-12ef-4331-a327-63db9005c416,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@google,1.0,True,1323.3089599609375,,,,0.0,custom-memory-heap-crash__Bn3Wmao,ced3cda6-53f1-4f8b-81fb-1c2b48d5abf6,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@google,1.0,True,1342.615966796875,,,,0.0,custom-memory-heap-crash__DjfqEYY,47631492-0e29-4c9c-bc1d-eeb6a4242458,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@google,1.0,True,738.7490234375,,,,0.0,custom-memory-heap-crash__Gevzo46,50780cba-d2cc-49ee-bfc9-e4391d328436,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@google,1.0,True,390.1239929199219,,,,0.0,custom-memory-heap-crash__P38UjkQ,4e7e2d88-d735-48d0-966e-86495ae57b6c,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,gemini-cli,gemini-3-flash-preview@google,1.0,True,395.3699951171875,,,,0.0,custom-memory-heap-crash__s7TzHMy,3166b5c1-751b-40aa-bcbf-a98ed1a668f7,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-haiku-4-5@anthropic,1.0,True,229.6909942626953,,,,0.0,custom-memory-heap-crash__6HkXEP8,3feef989-e543-48a3-b5cc-f2c0b1fa49b8,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-haiku-4-5@anthropic,0.0,False,669.5330200195312,,,,0.0,custom-memory-heap-crash__FjCpaiN,892a5cc3-bd96-47ff-ac63-af7879c4c967,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-haiku-4-5@anthropic,1.0,True,243.02999877929688,,,,0.0,custom-memory-heap-crash__KFJ2a6d,836cb0b1-eaec-4984-b7de-d644f6535049,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-haiku-4-5@anthropic,1.0,True,176.94000244140625,,,,0.0,custom-memory-heap-crash__i6dqAJX,34d12f35-624f-4713-89b3-2cf48cbdf479,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-haiku-4-5@anthropic,0.0,False,659.10302734375,,,,0.0,custom-memory-heap-crash__ojGEWWn,39dad9c3-90ed-4c5d-a9b5-5bd874b14ebe,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-opus-4-5@anthropic,1.0,True,162.7469940185547,,,,0.0,custom-memory-heap-crash__4dhbc8q,94508ffe-c7bc-48b4-b8a5-738ea58007bf,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-opus-4-5@anthropic,1.0,True,286.06201171875,,,,0.0,custom-memory-heap-crash__B2RuEQD,65ed9dab-5f25-414f-b79e-80e4b25bb7fe,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-opus-4-5@anthropic,1.0,True,230.79299926757812,,,,0.0,custom-memory-heap-crash__EvsmgMi,cd2b86cd-f2a9-422e-992d-0704c352269b,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-opus-4-5@anthropic,1.0,True,196.03799438476562,,,,0.0,custom-memory-heap-crash__HPv7TLc,c9f0b19d-ab63-4f96-a3c4-d59cc6181106,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-opus-4-5@anthropic,1.0,True,186.2469940185547,,,,0.0,custom-memory-heap-crash__SQoyzVK,b638ded1-bf53-46ff-827d-69dafd422d76,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-sonnet-4-5@anthropic,1.0,True,284.1650085449219,,,,0.0,custom-memory-heap-crash__CzeLYsm,af98615c-ec94-472c-b0e4-61eb92489528,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-sonnet-4-5@anthropic,1.0,True,313.9490051269531,,,,0.0,custom-memory-heap-crash__EeYyFrX,3150a945-a61a-4557-9f09-83cc5c7541b1,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-sonnet-4-5@anthropic,1.0,True,298.2349853515625,,,,0.0,custom-memory-heap-crash__Z7hdRuw,21c717c2-b40b-4c2d-b15b-0c2a9654614e,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-sonnet-4-5@anthropic,1.0,True,772.4739990234375,,,,0.0,custom-memory-heap-crash__rdkuvKJ,38676dcb-4124-47db-863d-94e5829c39f7,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,goose,claude-sonnet-4-5@anthropic,1.0,True,494.7690124511719,,,,0.0,custom-memory-heap-crash__zbAmTVw,cd8f2a27-346e-4f71-b873-78488b6b6bf2,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,ii-agent-simple,gemini-3-pro-preview@gemini,1.0,True,462.1310119628906,,,,0.0,custom-memory-heap-crash__4SpLiJq,79dc2094-704e-4199-a7c8-5a56c446672d,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,ii-agent-simple,gemini-3-pro-preview@gemini,1.0,True,418.7409973144531,,,,0.0,custom-memory-heap-crash__77Tdi8j,598ecd57-5887-464d-9d30-03705678ffa4,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,ii-agent-simple,gemini-3-pro-preview@gemini,1.0,True,496.90399169921875,,,,0.0,custom-memory-heap-crash__YCewYeD,86f1660f-aed0-46ab-b8a4-8f1cc9fb6da8,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,ii-agent-simple,gemini-3-pro-preview@gemini,1.0,True,432.33599853515625,,,,0.0,custom-memory-heap-crash__peJUEc4,8fbdeb33-4b2c-4413-88a3-213e7b3a7108,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,ii-agent-simple,gemini-3-pro-preview@gemini,1.0,True,357.7980041503906,,,,0.0,custom-memory-heap-crash__sNYnNR4,32aa44d7-8e15-4d80-b5e0-a104dd3c34c8,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,judy,claude-opus-4.6@anthropic,1.0,True,873.18701171875,,,,0.0,custom-memory-heap-crash__FJtvPUn,c48c2e51-79a2-49e9-b876-0e491af88f2d,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,judy,claude-opus-4.6@anthropic,1.0,True,378.7569885253906,,,,0.0,custom-memory-heap-crash__GLtKr77,4a940fab-2e00-4442-94a6-5d1511874328,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,judy,claude-opus-4.6@anthropic,1.0,True,428.5039978027344,,,,0.0,custom-memory-heap-crash__Uf53in6,bbd6944b-effa-46b6-83f6-bce89acc9a0e,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,judy,claude-opus-4.6@anthropic,1.0,True,399.1860046386719,,,,0.0,custom-memory-heap-crash__gR6M8fU,2737eb8c-7372-42f7-b466-4a2681c1475d,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,judy,claude-opus-4.6@anthropic,1.0,True,493.4649963378906,,,,0.0,custom-memory-heap-crash__zQnrQqX,c4223fa9-6cf8-44fb-bc76-58c9a32d3f57,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,claude-opus-4-5@anthropic,1.0,True,302.3349914550781,,,,0.0,custom-memory-heap-crash__7neTFsD,fb570602-c042-4cb2-9e74-ea440db84d77,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,claude-opus-4-5@anthropic,1.0,True,394.989990234375,,,,0.0,custom-memory-heap-crash__AFEAxEB,21d3faf4-4e3e-45c5-b891-c84fd841993e,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,claude-opus-4-5@anthropic,1.0,True,172.20899963378906,,,,0.0,custom-memory-heap-crash__aYreWKF,74e42f9b-eac2-4675-b90e-af6957724f79,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,claude-opus-4-5@anthropic,1.0,True,177.6999969482422,,,,0.0,custom-memory-heap-crash__dtESqeG,0864f108-3e6a-49e9-ae0e-3664165269d9,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,claude-opus-4-5@anthropic,1.0,True,220.35400390625,,,,0.0,custom-memory-heap-crash__kaTuwqn,cb5483f6-7fdf-4d23-9a36-969f7f97f32c,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gemini-3-pro-preview@google,1.0,True,185.3159942626953,,,,0.0,custom-memory-heap-crash__4JevfYi,6c6c85c5-ed39-4856-a720-fab56b020d38,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gemini-3-pro-preview@google,1.0,True,205.1580047607422,,,,0.0,custom-memory-heap-crash__7JUvVk9,1be2689e-0106-47f9-8d9f-0a657dbe1b46,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gemini-3-pro-preview@google,1.0,True,454.5249938964844,,,,0.0,custom-memory-heap-crash__KY2o8ty,87ca0fee-c11b-46d9-8584-c007c45c841f,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gemini-3-pro-preview@google,1.0,True,224.52999877929688,,,,0.0,custom-memory-heap-crash__UV7FZMj,1ed75e6d-2f3a-4f05-8ce4-d4df96ad9868,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gemini-3-pro-preview@google,1.0,True,251.45899963378906,,,,0.0,custom-memory-heap-crash__bFaxQEA,7c03ecc4-7d12-4051-9930-e774f1d10fe0,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gpt-5.1-codex@openai,1.0,True,508.8009948730469,,,,0.0,custom-memory-heap-crash__NxJoFuR,3f5d0421-3ae2-477f-9c7d-6e53eac1ff6f,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gpt-5.1-codex@openai,1.0,True,305.375,,,,0.0,custom-memory-heap-crash__QmTXmWv,b7b876a5-5022-4552-b8f6-6b9614b05ed7,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gpt-5.1-codex@openai,0.0,False,473.3429870605469,,,,0.0,custom-memory-heap-crash__VDr2H86,0cbc060b-a0dc-44bf-a473-a03935298aaa,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gpt-5.1-codex@openai,0.0,False,449.7929992675781,,,,0.0,custom-memory-heap-crash__osDbu8J,013464ee-5118-4a61-bac0-4f09201c9d64,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,letta-code,gpt-5.1-codex@openai,0.0,False,509.05499267578125,,,,0.0,custom-memory-heap-crash__rJ6p3dB,676d1ebe-4925-4a80-8902-1d1024702a02,False,0,0,0,0,0,0,0,0,,,,,,,,0,,,,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1.0,True,428.885986328125,2334484.0,34732.0,,46.22460174560547,custom-memory-heap-crash__E322Lxp,,True,85,83,83,83,0,0,0,0,2.0,2.0,,,,,0.0,83,0.3253012048192771,0.0,1.6924820012982666,0.8902439024390244,33,0.39759036144578314,4.0,80,1.6177789312264865,1,0,20,0,0,36,0,0,0,1,0,25
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0.0,False,273.57000732421875,788153.0,20452.0,,22.013980865478516,custom-memory-heap-crash__QQjyep7,,True,53,51,51,51,0,0,0,0,2.0,2.0,,,,,0.0,51,0.1568627450980392,0.0,1.7066239912810526,0.52,14,0.27450980392156865,4.0,48,1.6034542125759084,1,0,25,0,0,13,0,0,0,1,0,11
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1.0,True,286.3380126953125,256474.0,10520.0,,10.396490097045898,custom-memory-heap-crash__RWucuym,,True,24,22,22,22,0,0,0,0,2.0,2.0,,,,,0.0,22,0.18181818181818182,0.0,1.9679432589494157,0.8095238095238095,6,0.2727272727272727,4.0,19,1.7990156706551217,1,0,7,0,0,7,0,0,0,1,0,6
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,0.0,False,635.802978515625,4504616.0,57471.0,,82.4292221069336,custom-memory-heap-crash__kuXChEG,,True,116,114,114,114,0,0,0,0,2.0,2.0,,,,,0.0,114,0.13157894736842105,0.0,1.4326711044824343,0.5486725663716814,81,0.7105263157894737,6.0,109,1.3364941357305535,1,0,36,0,0,11,0,0,0,1,0,65
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1.0,True,224.18299865722656,349873.0,17615.0,,15.722180366516113,custom-memory-heap-crash__pnKEGxH,,True,27,25,25,25,0,0,0,0,2.0,2.0,,,,,0.0,25,0.12,0.0,1.9377968115985953,0.8333333333333334,7,0.28,6.0,20,1.7762976257251988,1,0,8,0,0,7,0,0,0,1,0,8
yoonholee/terminalbench-trajectories,custom-memory-heap-crash,mini-swe-agent,claude-opus-4-1-20250805@anthropic,1.0,True,199.65699768066406,119011.0,4151.0,,65.2583999633789,custom-memory-heap-crash__HYFGafv,,True,23,21,21,21,0,0,0,0,2.0,2.0,,,,,0.0,21,0.09523809523809523,0.0,1.876654497859216,0.45,5,0.23809523809523808,8.0,14,1.4299111709758698,1,0,4,0,0,5,0,0,0,1,0,10
